"2507","0","5.4","Jun 05, 2018 at 2:00 PM","5.4","5.3","5.4","26","0.536","99,516","5.4","FBFIF"
"2508","0","9.3","Jun 05, 2018 at 2:00 PM","9.4","9.2","9.2","19","0.249","26,830","9.2","FEDERALINS"
"2509","0.3","14.9","Jun 05, 2018 at 2:00 PM","15.1","14.8","15","92","2.161","144,098","14.7","FEKDIL"
"2510","0.4","34.5","Jun 05, 2018 at 2:00 PM","34.9","34.3","34.7","437","8.686","251,614","34.3","FINEFOODS"
"2511","-0.1","7","Jun 05, 2018 at 2:00 PM","7.1","6.9","6.9","18","0.351","50,527","7","FIRSTFIN"
"2512","0.3","10.9","Jun 05, 2018 at 2:00 PM","11","10.6","11","113","3.597","331,279","10.7","FIRSTSBANK"
"2513","-0.1","28.9","Jun 05, 2018 at 2:00 PM","29.4","28.8","28.9","585","16.062","552,775","29","FORTUNE"
"2514","0","14.8","Jun 05, 2018 at 2:00 PM","14.9","14.7","14.8","158","4.412","298,241","14.8","FUWANGCER"
"2515","0.1","16.4","Jun 05, 2018 at 2:00 PM","16.7","16.3","16.5","309","8.305","503,644","16.4","FUWANGFOOD"
"2516","0.1","14.2","Jun 05, 2018 at 2:00 PM","14.2","14","14.1","92","1.582","112,300","14","GBBPOWER"
"2517","34.3","426.5","Jun 05, 2018 at 2:00 PM","426.5","392.9","426.5","2,912","52.423","125,773","392.2","GEMINISEA"
"2518","0","8.4","Jun 05, 2018 at 2:00 PM","8.4","8.3","8.3","326","9.316","1,115,844","8.3","GENNEXT"
"2519","-0.1","37.7","Jun 05, 2018 at 2:00 PM","38.5","37.5","37.7","513","16.599","438,258","37.8","GHAIL"
"2520","-1.4","39","Jun 05, 2018 at 2:00 PM","39.9","38.5","38.5","26","0.383","9,815","39.9","GHCL"
"2521","3.4","1,406.4","Jun 05, 2018 at 2:00 PM","1,408","1,406","1,408","2","0.035","25","1,404.6","GLAXOSMITH"
"2522","0.3","12.3","Jun 05, 2018 at 2:00 PM","12.3","12","12.3","37","0.265","21,661","12","GLOBALINS"
"2523","-0.2","10.8","Jun 05, 2018 at 2:00 PM","11.1","10.8","10.8","85","0.765","69,995","11","GOLDENSON"
"2524","-2.5","405.8","Jun 05, 2018 at 2:00 PM","410","405","405.1","1,359","118.691","291,729","407.6","GP"
"2525","-0.2","37.6","Jun 05, 2018 at 2:00 PM","37.8","37.3","37.3","127","2.62","69,714","37.5","GPHISPAT"
"2526","1.2","72.6","Jun 05, 2018 at 2:00 PM","73.9","71.6","73","215","3.7","50,851","71.8","GQBALLPEN"
"2527","0.1","16.5","Jun 05, 2018 at 2:00 PM","16.6","16.3","16.5","20","0.605","36,712","16.4","GRAMEENS2"
"2528","0.3","9.6","Jun 05, 2018 at 2:00 PM","9.6","9.2","9.4","12","0.186","19,448","9.1","GREENDELMF"
"2529","-0.1","58.7","Jun 05, 2018 at 2:00 PM","58.7","58.6","58.6","7","0.035","600","58.7","GREENDELT"
"2530","0.4","16.5","Jun 05, 2018 at 2:00 PM","16.6","16.3","16.6","115","2.726","165,925","16.2","GSPFINANCE"
"2531","1.6","55.8","Jun 05, 2018 at 2:00 PM","56.9","53.1","55.3","85","0.666","11,928","53.7","HAKKANIPUL"
"2532","0.9","340.3","Jun 05, 2018 at 2:00 PM","343.9","339","339","53","0.604","1,768","338.1","HEIDELBCEM"
"2533","0.9","25.9","Jun 05, 2018 at 2:00 PM","26.2","25.2","26.2","225","7.686","299,447","25.3","HFL"
"2534","-1","39.9","Jun 05, 2018 at 2:00 PM","41.6","39.5","40.1","1,135","31.06","767,761","41.1","HRTEX"
"2535","0.4","37.7","Jun 05, 2018 at 2:00 PM","38.2","37.4","38.2","23","0.169","4,472","37.8","HWAWELLTEX"
"2536","4.7","261.4","Jun 05, 2018 at 2:00 PM","263.3","257.5","261.5","447","20.591","79,088","256.8","IBNSINA"
"2537","1.8","125.9","Jun 05, 2018 at 2:00 PM","129","123.6","125.4","559","9.406","74,364","123.6","ICB"
"2538","-0.1","9.8","Jun 05, 2018 at 2:00 PM","9.9","9.8","9.8","9","0.174","17,711","9.9","ICB2NDNRB"
"2539","0.2","6.1","Jun 05, 2018 at 2:00 PM","6.2","6","6.1","13","0.16","26,330","5.9","ICB3RDNRB"
"2540","0","7.6","Jun 05, 2018 at 2:00 PM","7.7","7.5","7.7","65","0.258","33,850","7.7","ICBAGRANI1"
"2541","-0.1","7.9","Jun 05, 2018 at 2:00 PM","8","7.8","7.8","13","0.673","85,577","7.9","ICBAMCL2ND"
"2542","-0.1","6.7","Jun 05, 2018 at 2:00 PM","6.7","6.6","6.6","10","0.224","33,499","6.7","ICBEPMF1S1"
"2543","0.1","4.7","Jun 05, 2018 at 2:00 PM","4.8","4.7","4.8","24","0.473","100,300","4.7","ICBIBANK"
"2544","-0.2","8.4","Jun 05, 2018 at 2:00 PM","8.4","8.4","8.4","1","0.004","500","8.6","ICBSONALI1"
"2545","-0.2","67.5","Jun 05, 2018 at 2:00 PM","69.9","67.4","67.4","284","23.033","338,458","67.6","IDLC"
"2546","1.6","108.9","Jun 05, 2018 at 2:00 PM","109.6","107.3","109.5","1,046","49.042","451,727","107.9","IFADAUTOS"
"2547","-0.1","12.7","Jun 05, 2018 at 2:00 PM","12.8","12.6","12.6","170","5.804","456,425","12.7","IFIC"
"2548","0","5.6","Jun 05, 2018 at 2:00 PM","5.7","5.6","5.6","9","0.333","59,453","5.6","IFIC1STMF"
"2549","0","7.5","Jun 05, 2018 at 2:00 PM","7.5","7.4","7.4","16","0.161","21,541","7.4","IFILISLMF1"
"2550","0.8","15.2","Jun 05, 2018 at 2:00 PM","15.4","14.4","15.2","360","12.186","812,834","14.4","ILFSL"
"2551","-1.1","27.7","Jun 05, 2018 at 2:00 PM","29","27.2","27.4","89","0.42","15,158","28.5","IMAMBUTTON"
"2552","-0.3","17.6","Jun 05, 2018 at 2:00 PM","18.1","17.5","17.6","282","9.216","517,881","17.9","INTECH"
"2553","0.9","47.4","Jun 05, 2018 at 2:00 PM","48.5","46.6","47.6","3,588","100.474","2,111,197","46.7","INTRACO"
"2554","-1.2","29.5","Jun 05, 2018 at 2:00 PM","30.1","29.2","29.2","74","3.448","116,405","30.4","IPDC"
"2555","-0.1","23.6","Jun 05, 2018 at 2:00 PM","23.8","23.5","23.5","246","7.376","312,402","23.6","ISLAMIBANK"
"2556","-0.1","15","Jun 05, 2018 at 2:00 PM","15.3","14.9","14.9","92","1.071","71,294","15","ISLAMICFIN"
"2557","0.3","27.8","Jun 05, 2018 at 2:00 PM","27.9","27","27.4","81","1.569","56,969","27.1","ISLAMIINS"
"2558","-0.6","20.8","Jun 05, 2018 at 2:00 PM","21.9","20.4","21.2","83","0.701","33,512","21.8","ISNLTD"
"2559","-0.3","31.3","Jun 05, 2018 at 2:00 PM","32.7","31.2","31.3","137","3.245","103,011","31.6","ITC"
"2560","0.3","15.1","Jun 05, 2018 at 2:00 PM","15.1","14.7","15.1","82","1.059","70,690","14.8","JAMUNABANK"
"2561","1.6","181.6","Jun 05, 2018 at 2:00 PM","182","180.2","181.7","39","0.701","3,865","180.1","JAMUNAOIL"
"2562","-0.4","14.8","Jun 05, 2018 at 2:00 PM","15.8","14.4","15","13","0.183","12,310","15.4","JANATAINS"
"2563","-4.5","186","Jun 05, 2018 at 2:00 PM","191","185.2","186.5","743","16.435","87,319","191","JMISMDL"
"2564","8.1","160","Jun 05, 2018 at 2:00 PM","164.5","152","162","105","0.581","3,604","153.9","JUTESPINN"
"2565","-0.1","13.1","Jun 05, 2018 at 2:00 PM","13.4","13","13.1","56","0.266","20,175","13.2","KARNAPHULI"
"2566","1.7","189.5","Jun 05, 2018 at 2:00 PM","190.9","186","188.2","272","3.309","17,607","186.5","KAY&QUE"
"2567","-0.2","15.4","Jun 05, 2018 at 2:00 PM","15.8","15.3","15.4","382","8.392","541,988","15.6","KBPPWBIL"
"2568","-0.4","54.7","Jun 05, 2018 at 2:00 PM","56.8","54.5","54.8","128","1.03","18,734","55.2","KDSALTD"
"2569","0.1","9.7","Jun 05, 2018 at 2:00 PM","9.8","9.6","9.7","527","17.123","1,765,320","9.6","KEYACOSMET"
"2570","7.3","391.8","Jun 05, 2018 at 2:00 PM","398.7","381","392","345","7.25","18,483","384.7","KOHINOOR"
"2571","1.7","65","Jun 05, 2018 at 2:00 PM","65.8","63.1","65.1","1,786","121.637","1,877,378","63.4","KPCL"
"2572","-0.1","9.3","Jun 05, 2018 at 2:00 PM","9.4","9.1","9.1","45","0.525","56,662","9.2","KPPL"
"2573","0","25.8","Jun 05, 2018 at 2:00 PM","26","25.7","25.8","466","17.585","680,387","25.8","LANKABAFIN"
"2574","-2.3","84","Jun 05, 2018 at 2:00 PM","87.8","83.6","83.8","2,215","65.129","764,268","86.1","LEGACYFOOT"
"2575","0.4","54.6","Jun 05, 2018 at 2:00 PM","55","53.9","54.6","534","24.374","447,567","54.2","LHBL"
"2576","40.9","587.2","Jun 05, 2018 at 2:00 PM","587.2","550","587.2","175","8.066","13,851","546.3","LIBRAINFU"
"2577","1.1","1,229.8","Jun 05, 2018 at 2:00 PM","1,238","1,225","1,232","96","2.5","2,027","1,230.9","LINDEBD"
"2578","0","7.9","Jun 05, 2018 at 2:00 PM","7.9","7.9","7.9","6","1.574","199,294","7.9","LRGLOBMF1"
"2579","0.2","9","Jun 05, 2018 at 2:00 PM","9.2","8.9","9.1","184","5.47","605,218","8.9","MAKSONSPIN"
"2580","-0.3","17.8","Jun 05, 2018 at 2:00 PM","18.2","17.3","18","23","0.334","18,780","18.3","MALEKSPIN"
"2581","33.7","1,159.3","Jun 05, 2018 at 2:00 PM","1,178","1,145.2","1,178","22","0.152","131","1,144.3","MARICO"
"2582","0.3","37.3","Jun 05, 2018 at 2:00 PM","37.5","37.2","37.4","7","0.041","1,100","37.1","MATINSPINN"
"2583","-0.8","7.8","Jun 05, 2018 at 2:00 PM","7.9","7.8","7.8","13","0.083","10,610","8.6","MBL1STMF"
"2584","0.1","27.3","Jun 05, 2018 at 2:00 PM","27.8","25.3","27.5","93","0.76","28,765","27.4","MEGCONMILK"
"2585","0.6","91.5","Jun 05, 2018 at 2:00 PM","92.9","91.2","92","33","0.321","3,502","91.4","MEGHNACEM"
"2586","0.4","56.2","Jun 05, 2018 at 2:00 PM","57.9","56.1","57.5","44","0.83","14,754","57.1","MEGHNALIFE"
"2587","-0.1","23.4","Jun 05, 2018 at 2:00 PM","23.7","23","23.5","27","0.306","13,048","23.6","MEGHNAPET"
"2588","0.5","17","Jun 05, 2018 at 2:00 PM","17.1","16.8","17.1","392","18.593","1,094,148","16.6","MERCANBANK"
"2589","-0.3","25","Jun 05, 2018 at 2:00 PM","25.4","24.9","24.9","60","1.381","55,105","25.2","MERCINS"
"2590","0.1","9.8","Jun 05, 2018 at 2:00 PM","10.1","9.8","9.9","184","3.642","367,859","9.8","METROSPIN"
"2591","0.1","14.5","Jun 05, 2018 at 2:00 PM","14.6","14.3","14.5","72","1.155","79,809","14.4","MHSML"
"2592","-0.2","79.7","Jun 05, 2018 at 2:00 PM","80","78.8","80","25","0.235","2,946","80.2","MICEMENT"
"2593","-0.5","24.4","Jun 05, 2018 at 2:00 PM","25.5","24.2","24.8","69","0.951","38,336","25.3","MIDASFIN"
"2594","-0.4","45.1","Jun 05, 2018 at 2:00 PM","46.7","44.8","45.5","1,479","43.46","951,890","45.9","MIRACLEIND"
"2595","-0.3","20.9","Jun 05, 2018 at 2:00 PM","21.4","20.7","20.7","67","0.683","32,507","21","MITHUNKNIT"
"2596","-0.4","98","Jun 05, 2018 at 2:00 PM","102","97.9","98.4","547","30.45","309,750","98.8","MJLBD"
"2597","20.2","251.5","Jun 05, 2018 at 2:00 PM","252.1","241.5","252.1","118","1.547","6,196","231.9","MODERNDYE"
"2598","4.4","169","Jun 05, 2018 at 2:00 PM","173","162.9","167.9","2,800","139.212","831,583","163.5","MONNOCERA"
"2599","121.8","2,557.9","Jun 05, 2018 at 2:00 PM","2,557.9","2,495","2,557.9","823","24.075","9,454","2,436.1","MONNOSTAF"
"2600","-0.4","182.6","Jun 05, 2018 at 2:00 PM","183","182","182.7","54","1.482","8,125","183.1","MPETROLEUM"
"2601","-1.1","28.9","Jun 05, 2018 at 2:00 PM","29.9","28.1","28.9","37","0.968","33,153","30","MTB"
"2602","-1.1","52","Jun 05, 2018 at 2:00 PM","53.7","51.7","52","1,508","73.117","1,385,965","53.1","NAHEEACP"
"2603","-0.5","147","Jun 05, 2018 at 2:00 PM","147.1","146.5","146.5","38","2.226","15,140","147","NATLIFEINS"
"2604","0.5","68.7","Jun 05, 2018 at 2:00 PM","69.4","68.1","68.8","361","12.02","174,740","68.3","NAVANACNG"
"2605","-0.1","9.7","Jun 05, 2018 at 2:00 PM","9.8","9.6","9.6","313","9.187","950,932","9.7","NBL"
"2606","0.1","13.8","Jun 05, 2018 at 2:00 PM","13.9","13.7","13.9","93","3.382","245,586","13.8","NCCBANK"
"2607","0","7.5","Jun 05, 2018 at 2:00 PM","7.6","7.5","7.5","7","0.338","45,020","7.5","NCCBLMF1"
"2608","0.2","13.5","Jun 05, 2018 at 2:00 PM","13.6","13.4","13.5","111","1.991","147,809","13.3","NFML"
"2609","0.2","36.4","Jun 05, 2018 at 2:00 PM","38","36","37.3","32","0.197","5,381","37.1","NHFIL"
"2610","--","29.2","Jun 05, 2018 at 2:00 PM","0","0","0","0","0","0","29.2","NITOLINS"
"2611","--","14.5","Jun 05, 2018 at 2:00 PM","0","0","0","0","0","0","14.5","NLI1STMF"
"2612","16.5","319","Jun 05, 2018 at 2:00 PM","320","305.1","319.9","2,338","30.954","98,301","303.4","NORTHERN"
"2613","-0.3","16.9","Jun 05, 2018 at 2:00 PM","17.5","16.7","16.7","64","0.571","33,426","17","NORTHRNINS"
"2614","-0.6","78.4","Jun 05, 2018 at 2:00 PM","80.4","77.1","79.5","247","4.737","59,784","80.1","NPOLYMAR"
"2615","1.9","624.9","Jun 05, 2018 at 2:00 PM","628.5","620","623.2","175","2.64","4,228","621.3","NTC"
"2616","1.6","112.5","Jun 05, 2018 at 2:00 PM","114.4","110.7","113","1,558","44.368","394,439","111.4","NTLTUBES"
"2617","0","14.9","Jun 05, 2018 at 2:00 PM","15.1","14.8","14.9","200","6.199","415,515","14.9","NURANI"
"2618","0","15.2","Jun 05, 2018 at 2:00 PM","15.4","15.2","15.2","161","4.009","262,220","15.2","OAL"
"2619","0","42.8","Jun 05, 2018 at 2:00 PM","43.5","42.6","42.9","418","14.473","337,554","42.9","OIMEX"
"2620","-0.2","238","Jun 05, 2018 at 2:00 PM","240.4","236.5","237.6","127","2.68","11,271","237.8","OLYMPIC"
"2621","0.3","16.5","Jun 05, 2018 at 2:00 PM","17.2","16.3","16.5","152","6.187","374,428","16.2","ONEBANKLTD"
"2622","0.9","49.3","Jun 05, 2018 at 2:00 PM","49.9","48.9","49.6","110","1.928","39,033","48.7","ORIONINFU"
"2623","0.7","41","Jun 05, 2018 at 2:00 PM","41.3","40.2","41.3","96","2.242","54,691","40.6","ORIONPHARM"
"2624","0.6","34.2","Jun 05, 2018 at 2:00 PM","35.2","33.1","34.8","549","11.459","338,071","34.2","PADMALIFE"
"2625","-0.1","231.1","Jun 05, 2018 at 2:00 PM","232","230.5","230.7","45","1.163","5,035","230.8","PADMAOIL"
"2626","0.3","13.1","Jun 05, 2018 at 2:00 PM","13.2","13","13.2","21","0.209","15,935","12.9","PARAMOUNT"
"2627","0.3","16.6","Jun 05, 2018 at 2:00 PM","16.9","16.5","16.7","130","2.284","136,672","16.4","PDL"
"2628","1","24.6","Jun 05, 2018 at 2:00 PM","24.8","23.9","24.8","597","19.928","816,115","23.8","PENINSULA"
"2629","-0.1","19","Jun 05, 2018 at 2:00 PM","19.1","18.8","18.9","16","0.181","9,527","19","PEOPLESINS"
"2630","0","6.5","Jun 05, 2018 at 2:00 PM","6.5","6.5","6.5","5","0.212","32,600","6.5","PF1STMF"
"2631","16.4","482.6","Jun 05, 2018 at 2:00 PM","488.5","468.4","481.9","1,677","58.721","122,423","465.5","PHARMAID"
"2632","--","22.5","Jun 05, 2018 at 2:00 PM","0","0","0","0","0","0","22.5","PHENIXINS"
"2633","0","30.6","Jun 05, 2018 at 2:00 PM","30.7","29.2","30.6","59","6.154","201,213","30.6","PHOENIXFIN"
"2634","0","6","Jun 05, 2018 at 2:00 PM","6","6","6","10","0.064","10,734","6","PHPMF1"
"2635","0.3","27","Jun 05, 2018 at 2:00 PM","27","26.8","26.8","40","0.818","30,300","26.5","PIONEERINS"
"2636","0.6","9.2","Jun 05, 2018 at 2:00 PM","9.2","8.7","9.2","194","2.042","228,444","8.6","PLFSL"
"2637","0","5.7","Jun 05, 2018 at 2:00 PM","5.8","5.7","5.7","23","0.514","90,085","5.7","POPULAR1MF"
"2638","1.3","87.3","Jun 05, 2018 at 2:00 PM","91.2","86.5","89.3","163","1.944","22,108","88","POPULARLIF"
"2639","0.5","46.3","Jun 05, 2018 at 2:00 PM","46.9","46","46.9","109","2.665","57,399","46.4","POWERGRID"
"2640","-0.1","24.8","Jun 05, 2018 at 2:00 PM","25.2","24.7","24.7","93","1.504","60,482","24.8","PRAGATIINS"
"2641","1","95.1","Jun 05, 2018 at 2:00 PM","95.9","94","95","70","0.84","8,832","94","PRAGATILIF"
"2642","0.3","11.2","Jun 05, 2018 at 2:00 PM","11.3","11","11.2","198","8.904","795,685","10.9","PREMIERBAN"
"2643","-1.7","74.4","Jun 05, 2018 at 2:00 PM","76.6","74","75","12","0.224","3,011","76.7","PREMIERCEM"
"2644","0.1","10.8","Jun 05, 2018 at 2:00 PM","10.8","10.7","10.8","28","0.414","38,505","10.7","PREMIERLEA"
"2645","-0.1","6.8","Jun 05, 2018 at 2:00 PM","6.8","6.7","6.7","7","0.078","11,530","6.8","PRIME1ICBA"
"2646","0.2","17.4","Jun 05, 2018 at 2:00 PM","17.7","17.4","17.5","61","2.868","163,820","17.3","PRIMEBANK"
"2647","-0.1","8.7","Jun 05, 2018 at 2:00 PM","8.8","8.6","8.6","46","0.881","101,665","8.7","PRIMEFIN"
"2648","0","16.6","Jun 05, 2018 at 2:00 PM","16.8","16.5","16.5","3","0.004","250","16.5","PRIMEINSUR"
"2649","0.4","44.3","Jun 05, 2018 at 2:00 PM","45.1","44","44.9","64","1.13","25,609","44.5","PRIMELIFE"
"2650","0.2","24.9","Jun 05, 2018 at 2:00 PM","25.5","24.8","25","199","3.725","148,963","24.8","PRIMETEX"
"2651","-2.1","51.3","Jun 05, 2018 at 2:00 PM","51.6","51.1","51.1","32","0.154","3,000","53.2","PROGRESLIF"
"2652","-0.7","15","Jun 05, 2018 at 2:00 PM","15.4","15","15","64","0.932","61,841","15.7","PROVATIINS"
"2653","1.6","43.9","Jun 05, 2018 at 2:00 PM","44.2","42.4","44.2","284","17.939","413,373","42.6","PTL"
"2654","0.3","22.5","Jun 05, 2018 at 2:00 PM","22.6","22.2","22.6","56","0.408","18,224","22.3","PUBALIBANK"
"2655","0","14.2","Jun 05, 2018 at 2:00 PM","14.4","14","14.3","99","2.137","150,571","14.3","PURABIGEN"
"2656","3.1","63.2","Jun 05, 2018 at 2:00 PM","63.7","59.8","63.7","832","16.906","270,809","60.6","QUASEMIND"
"2657","3.2","51.5","Jun 05, 2018 at 2:00 PM","52","46.8","51.4","1,628","52.47","1,053,932","48.2","QUEENSOUTH"
"2658","6.4","164.3","Jun 05, 2018 at 2:00 PM","165","157.5","162.1","371","5.263","32,478","155.7","RAHIMAFOOD"
"2659","-1.1","326.6","Jun 05, 2018 at 2:00 PM","331.7","325.1","326.1","500","8.901","27,139","327.2","RAHIMTEXT"
"2660","0.4","42.8","Jun 05, 2018 at 2:00 PM","43.1","42.3","43","161","3.805","88,973","42.6","RAKCERAMIC"
"2661","0.3","135.2","Jun 05, 2018 at 2:00 PM","136.9","133.5","133.5","214","4.797","35,501","133.2","RANFOUNDRY"
"2662","0.4","16.8","Jun 05, 2018 at 2:00 PM","16.9","16.4","16.9","257","4.978","299,004","16.5","RDFOOD"
"2663","6.6","1,662.9","Jun 05, 2018 at 2:00 PM","1,680.9","1,645","1,680.9","25","0.315","190","1,674.3","RECKITTBEN"
"2664","0.1","16.3","Jun 05, 2018 at 2:00 PM","16.5","16.3","16.4","90","1.286","78,485","16.3","REGENTTEX"
"2665","0","10.4","Jun 05, 2018 at 2:00 PM","10.4","10.4","10.4","2","0.01","1,000","10.4","RELIANCE1"
"2666","-0.5","48.7","Jun 05, 2018 at 2:00 PM","48.8","48","48.2","15","1.086","22,300","48.7","RELIANCINS"
"2667","-4.5","1,215","Jun 05, 2018 at 2:00 PM","1,225","1,213.2","1,215.9","246","16.821","13,820","1,220.4","RENATA"
"2668","-3.8","642.5","Jun 05, 2018 at 2:00 PM","663","630","641","473","9.756","15,053","644.8","RENWICKJA"
"2669","--","22.2","Jun 05, 2018 at 2:00 PM","0","0","0","0","0","0","22.2","REPUBLIC"
"2670","0","11.9","Jun 05, 2018 at 2:00 PM","12","11.8","11.9","197","4.782","400,923","11.9","RNSPIN"
"2671","0.8","50.5","Jun 05, 2018 at 2:00 PM","50.7","49.9","50.7","236","6.58","130,953","49.9","RSRMSTEEL"
"2672","1.3","37.4","Jun 05, 2018 at 2:00 PM","37.7","36.7","37.5","213","3.38","90,825","36.2","RUPALIBANK"
"2673","-0.2","16.1","Jun 05, 2018 at 2:00 PM","16.5","16","16.5","9","0.173","10,725","16.7","RUPALIINS"
"2674","-1","60","Jun 05, 2018 at 2:00 PM","61.3","59","59.4","496","18.781","314,268","60.4","RUPALILIFE"
"2675","-0.5","18.1","Jun 05, 2018 at 2:00 PM","19.2","18","18.6","711","29.398","1,599,313","19.1","SAFKOSPINN"
"2676","0.4","24.6","Jun 05, 2018 at 2:00 PM","24.9","24.3","24.8","251","7.119","289,290","24.4","SAIFPOWER"
"2677","0","13.5","Jun 05, 2018 at 2:00 PM","13.7","13.2","13.4","119","4.367","326,837","13.4","SAIHAMCOT"
"2678","0","19.5","Jun 05, 2018 at 2:00 PM","19.7","19.5","19.5","17","0.108","5,528","19.5","SAIHAMTEX"
"2679","-0.2","31.2","Jun 05, 2018 at 2:00 PM","31.6","31","31","74","1.245","39,974","31.2","SALAMCRST"
"2680","-0.4","25.6","Jun 05, 2018 at 2:00 PM","26.1","25.5","25.5","185","6.598","256,382","25.9","SALVOCHEM"
"2681","-1.9","50","Jun 05, 2018 at 2:00 PM","52.2","48.2","50","122","1.148","22,955","51.9","SAMATALETH"
"2682","1.2","71.9","Jun 05, 2018 at 2:00 PM","72.8","71.1","72.5","262","3.711","51,533","71.3","SAMORITA"
"2683","-0.3","26.8","Jun 05, 2018 at 2:00 PM","27.1","26.7","26.7","92","1.119","41,582","27","SANDHANINS"
"2684","-0.2","27.1","Jun 05, 2018 at 2:00 PM","27.6","27","27","177","3.135","115,340","27.2","SAPORTL"
"2685","0.4","160","Jun 05, 2018 at 2:00 PM","160","156","160","101","0.732","4,590","159.6","SAVAREFR"
"2686","-0.1","13.7","Jun 05, 2018 at 2:00 PM","13.7","13.7","13.7","7","0.73","53,250","13.8","SEBL1STMF"
"2687","0.3","9","Jun 05, 2018 at 2:00 PM","9.1","8.5","9.1","59","2.267","254,173","8.8","SEMLIBBLSF"
"2688","0.6","9.4","Jun 05, 2018 at 2:00 PM","9.7","9.3","9.7","79","2.211","235,083","9.1","SEMLLECMF"
"2689","0","21.9","Jun 05, 2018 at 2:00 PM","22.1","21.9","22","79","4.074","185,646","22","SHAHJABANK"
"2690","2.5","65.6","Jun 05, 2018 at 2:00 PM","66.7","64","65.8","1,916","133.595","2,045,267","63.3","SHASHADNIM"
"2691","0.6","29.3","Jun 05, 2018 at 2:00 PM","29.7","29.1","29.7","758","25.77","877,327","29.1","SHEPHERD"
"2692","0.1","17.7","Jun 05, 2018 at 2:00 PM","18","16.8","17.8","128","1.65","94,740","17.7","SHURWID"
"2693","1.9","44.7","Jun 05, 2018 at 2:00 PM","45.4","43.3","45","187","1.076","24,400","43.1","SHYAMPSUG"
"2694","0.1","15.6","Jun 05, 2018 at 2:00 PM","15.6","15.5","15.5","125","4.968","318,795","15.4","SIBL"
"2695","-0.2","27.5","Jun 05, 2018 at 2:00 PM","27.9","27.3","27.7","33","0.471","17,159","27.9","SIMTEX"
"2696","1","165.9","Jun 05, 2018 at 2:00 PM","167","164.9","166.2","314","5.125","30,957","165.2","SINGERBD"
"2697","-0.1","52.9","Jun 05, 2018 at 2:00 PM","54.1","52.3","53.4","1,067","25.927","487,197","53.5","SINOBANGLA"
"2698","6.1","309.1","Jun 05, 2018 at 2:00 PM","314","295.2","307.6","901","19.19","62,958","301.5","SONALIANSH"
"2699","-0.1","13.5","Jun 05, 2018 at 2:00 PM","13.8","13.3","13.7","13","0.099","7,348","13.8","SONARBAINS"
"2700","-0.1","16.9","Jun 05, 2018 at 2:00 PM","17.9","16.8","16.9","141","2.038","119,381","17","SONARGAON"
"2701","0.4","15.4","Jun 05, 2018 at 2:00 PM","16.2","14.8","15.3","159","11.792","778,401","14.9","SOUTHEASTB"
"2702","-0.1","16.7","Jun 05, 2018 at 2:00 PM","17","16.4","16.8","89","0.591","35,377","16.9","SPCERAMICS"
"2703","1.4","81.3","Jun 05, 2018 at 2:00 PM","82","80.5","81.7","200","3.53","43,384","80.3","SPCL"
"2704","-0.3","49.4","Jun 05, 2018 at 2:00 PM","50.3","49","49.6","139","3.504","70,632","49.9","SQUARETEXT"
"2705","5.7","289.9","Jun 05, 2018 at 2:00 PM","290","284.2","289.9","1,674","126.311","436,953","284.2","SQURPHARMA"
"2706","-0.1","111.1","Jun 05, 2018 at 2:00 PM","114.5","109.4","111.4","50","0.7","6,318","111.5","STANCERAM"
"2707","1.1","31.8","Jun 05, 2018 at 2:00 PM","31.9","30.6","31.8","267","9.764","310,828","30.7","STANDARINS"
"2708","0.2","10.6","Jun 05, 2018 at 2:00 PM","10.8","10.5","10.8","45","1.351","128,141","10.6","STANDBANKL"
"2709","119.1","2,026","Jun 05, 2018 at 2:00 PM","2,026","1,910.2","2,026","1,267","38.594","19,429","1,906.9","STYLECRAFT"
"2710","0.4","35.4","Jun 05, 2018 at 2:00 PM","35.9","35.3","35.7","320","19.273","542,502","35.3","SUMITPOWER"
